vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,TrackRMSE,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P1 SPY,C_85,E2007_09_gfc,-0.6367386712379598,,-0.08674308936382491,,,market_factor_A0_calendar,-0.03402006403368496,2007-10-09,2008-03-10,2008-02-21,-0.08474007135407169,105.0,0.6305659733104506,P1
P1 SPY,C_85,E2011_eu_us,-0.8182860457300943,,-0.09813427806098796,,,market_factor_A0_calendar,-0.058290226019672486,2011-05-02,2011-10-03,2011-08-05,-0.07413117674321468,108.0,0.805559253792197,P1
P1 SPY,C_85,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,C_85,K2013_14_bull,1.2915293245267636,,-0.04922589530837396,,,calm_controls,0.24281173694619618,2014-09-18,2014-10-16,2014-10-10,-0.03855830795576087,21.0,1.0,P1
P1 SPY,C_85,A_bull_2021,1.5480044447319532,,-0.04674249679156872,,,calm_controls,0.1512495867100443,2021-09-02,2021-10-04,,-0.04674249679156872,22.0,0.9878113561462415,P1
P1 SPY,C_85,D_recent_2025plus,0.4740059764268301,,-0.07457079710221681,,,calm_controls,0.144751913188516,2026-01-12,2026-03-31,2026-03-31,-0.07457079710221681,55.0,1.0,P1
P1 SPY,C_80,FULL,0.5278260970620798,1.5166550077005307,-0.10346109554801874,4.220847608305814,0.014174030511746219,,,,,,,,,P1
P1 SPY,C_80,E_bear_2018q4,-1.6438096632497023,,-0.057077148261807764,,,modern_folds,-0.033823957567316154,2018-09-20,2018-10-11,2018-10-11,-0.057077148261807764,16.0,1.0,P1
P1 SPY,C_80,X_2020_covid,0.8370630887318534,,-0.07048021451186037,,,modern_folds,0.06600473863505063,2020-02-19,2020-06-26,2020-02-26,-0.055680917800570606,91.0,0.7758798889338082,P1
P1 SPY,C_80,B_bear_2022,-2.15235609784437,,-0.07524076757541953,,,modern_folds,-0.062253764915740306,2022-01-03,2022-08-30,2022-01-26,-0.05785311719334474,166.0,0.5784475412752718,P1
P1 SPY,C_80,E2000_02_dotcom,-0.6208908493596865,,-0.00709521586685069,,,market_factor_A0_calendar,0.10834649977743105,2000-03-29,2000-03-31,,-0.00709521586685069,3.0,0.0,P1
P1 SPY,C_80,E2007_09_gfc,-0.6767825417711537,,-0.0902523080993961,,,market_factor_A0_calendar,-0.03810542427468544,2007-10-09,2008-03-10,2008-02-21,-0.08597326408249184,105.0,0.6176333619488735,P1
P1 SPY,C_80,E2011_eu_us,-0.8269363419242464,,-0.09919365817897463,,,market_factor_A0_calendar,-0.057610153394131225,2011-05-02,2011-10-03,2011-08-05,-0.07538145717027078,108.0,0.7822424961555386,P1
P1 SPY,C_80,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,C_80,K2013_14_bull,1.2555677348075025,,-0.04986801684946163,,,calm_controls,0.2336053541656613,2014-09-18,2014-10-16,2014-10-10,-0.03993890670361999,21.0,1.0,P1
P1 SPY,C_80,A_bull_2021,1.3942151327736332,,-0.049239041700818276,,,calm_controls,0.13523636140589446,2021-09-02,2021-10-04,,-0.049239041700818276,22.0,1.0,P1
P1 SPY,C_80,D_recent_2025plus,0.46987297805705364,,-0.07525210867087184,,,calm_controls,0.14365734082596737,2026-01-12,2026-03-31,2026-03-31,-0.07525210867087184,55.0,0.8984237382979339,P1
P1 SPY,buy_hold,FULL,0.4264502835652232,0.5524272738458899,-0.5519076395778839,0.0,,,,,,,,,,P1
P1 SPY,buy_hold,E_bear_2018q4,-0.3632610096842317,,-0.19346772332076612,,,modern_folds,-0.030073140367258167,2018-09-20,2018-12-24,,-0.19346772332076612,66.0,1.0,P1
P1 SPY,buy_hold,X_2020_covid,0.6898896052536962,,-0.33717009273069154,,,modern_folds,0.1837834151663953,2020-02-19,2020-03-23,,-0.33717009273069154,24.0,1.0,P1
P1 SPY,buy_hold,B_bear_2022,-0.7624118230643652,,-0.24496106785317096,,,modern_folds,-0.18173681501868477,2022-01-03,2022-10-12,,-0.24496106785317096,196.0,1.0,P1
P1 SPY,buy_hold,E2000_02_dotcom,-0.6400991577647525,,-0.4751088985687627,,,market_factor_A0_calendar,-0.332481412639406,2000-03-24,2002-10-09,,-0.4751088985687627,638.0,1.0,P1
P1 SPY,buy_hold,E2007_09_gfc,-0.5791117207597521,,-0.5519076395778838,,,market_factor_A0_calendar,-0.3716003700277516,2007-10-09,2009-03-09,,-0.5519076395778838,356.0,1.0,P1
P1 SPY,buy_hold,E2011_eu_us,-0.23910927064804474,,-0.18488282750672236,,,market_factor_A0_calendar,-0.06501726121979157,2011-05-02,2011-10-03,,-0.18488282750672236,108.0,1.0,P1
P1 SPY,buy_hold,E2015_16_china,0.04804444837712448,,-0.13016249153689852,,,market_factor_A0_calendar,-0.005822582486583405,2015-07-20,2016-02-11,,-0.13016249153689852,144.0,1.0,P1
P1 SPY,buy_hold,K2013_14_bull,1.8774175647877422,,-0.07272286528089233,,,calm_controls,0.5012821646476231,2014-09-18,2014-10-16,,-0.07272286528089233,21.0,1.0,P1
P1 SPY,buy_hold,A_bull_2021,2.009568947090926,,-0.051159167099484426,,,calm_controls,0.2872573304913877,2021-09-02,2021-10-04,,-0.051159167099484426,22.0,1.0,P1
P1 SPY,buy_hold,D_recent_2025plus,0.8559322358980365,,-0.18754770834024748,,,calm_controls,0.34268161466106584,2025-02-19,2025-04-08,,-0.18754770834024748,35.0,1.0,P1
P1 SPY,D_shock,FULL,0.5358960787494675,1.4208039233747651,-0.10909507835034282,3.2626795233493087,,,,,,,,,,P1
P1 SPY,D_shock,E_bear_2018q4,-1.863071383951314,,-0.057797719022739336,,,modern_folds,-0.038938235916791575,2018-09-20,2018-10-23,2018-10-11,-0.05572404211075155,24.0,1.0,P1
P1 SPY,D_shock,X_2020_covid,0.9437893214867279,,-0.06738408573084831,,,modern_folds,0.07158729127423036,2020-02-19,2020-06-26,2020-02-25,-0.04851760758378143,91.0,0.8427305621874781,P1
P1 SPY,D_shock,B_bear_2022,-2.2334553589481825,,-0.08103824915448876,,,modern_folds,-0.06812250387315844,2022-01-03,2022-08-30,2022-01-26,-0.06289651325132051,166.0,0.5803352437761021,P1
P1 SPY,D_shock,E2000_02_dotcom,-0.6208908493596865,,-0.00709521586685069,,,market_factor_A0_calendar,0.10834649977743105,2000-03-29,2000-03-31,,-0.00709521586685069,3.0,0.0,P1
P1 SPY,D_shock,E2007_09_gfc,-0.7678794884397072,,-0.10218220445635717,,,market_factor_A0_calendar,-0.051853870825586346,2007-10-09,2008-03-10,2007-10-22,-0.031218208334696795,105.0,0.6499506812395854,P1
P1 SPY,D_shock,E2011_eu_us,-0.8561273682417713,,-0.10376123049901642,,,market_factor_A0_calendar,-0.061013827920171404,2011-05-02,2011-10-03,2011-06-02,-0.029433090811572638,108.0,0.8965934739740071,P1
P1 SPY,D_shock,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,D_shock,K2013_14_bull,1.3978114635241023,,-0.055583990991471044,,,calm_controls,0.2805043148530517,2014-09-18,2014-10-16,2014-09-26,-0.02260469062481063,21.0,1.0,P1
P1 SPY,D_shock,A_bull_2021,1.7470548766601584,,-0.04597260426416305,,,calm_controls,0.18081968971346707,2021-09-02,2021-09-30,,-0.04597260426416305,20.0,1.0,P1
P1 SPY,D_shock,D_recent_2025plus,0.47990295473805666,,-0.08212110582259124,,,calm_controls,0.14756207818267542,2026-01-12,2026-03-31,2026-01-21,-0.025131550868734642,55.0,0.9672243493326175,P1
P1 SPY,D_shock_on_C_85,FULL,0.5173291781526148,1.4846224872212745,-0.10051630180615678,4.055722377804921,,,,,,,,,,P1
P1 SPY,D_shock_on_C_85,E_bear_2018q4,-1.8265303812381903,,-0.0552695287061683,,,modern_folds,-0.03635944037082639,2018-09-20,2018-10-23,2018-10-11,-0.05335998564963185,24.0,1.0,P1
P1 SPY,D_shock_on_C_85,X_2020_covid,0.8571091354859244,,-0.0658973188471228,,,modern_folds,0.06373194087999479,2020-02-19,2020-06-26,2020-02-25,-0.046218999753324774,91.0,0.8398259592151763,P1
P1 SPY,D_shock_on_C_85,B_bear_2022,-2.209768699558637,,-0.07921874909022442,,,modern_folds,-0.06632355306607374,2022-01-03,2022-08-30,2022-01-26,-0.061708821143189985,166.0,0.5717832574462721,P1
P1 SPY,D_shock_on_C_85,E2000_02_dotcom,-0.6208908493596865,,-0.00709521586685069,,,market_factor_A0_calendar,0.10834649977743105,2000-03-29,2000-03-31,,-0.00709521586685069,3.0,0.0,P1
P1 SPY,D_shock_on_C_85,E2007_09_gfc,-0.7263121422533634,,-0.09403944648935947,,,market_factor_A0_calendar,-0.04173764547963488,2007-10-09,2008-03-10,2007-10-22,-0.030777735819983,105.0,0.6305659733104506,P1
P1 SPY,D_shock_on_C_85,E2011_eu_us,-0.7394886116366368,,-0.09469153433129729,,,market_factor_A0_calendar,-0.05144620286342183,2011-05-02,2011-10-03,2011-06-02,-0.03029818997016398,108.0,0.9233983770699532,P1
P1 SPY,D_shock_on_C_85,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,D_shock_on_C_85,K2013_14_bull,1.2788059217928638,,-0.04929355472700714,,,calm_controls,0.23837324412146432,2013-12-31,2014-02-03,2014-01-27,-0.03386667637926122,23.0,0.9570459075460473,P1
P1 SPY,D_shock_on_C_85,A_bull_2021,1.5607602158585667,,-0.0467424967915685,,,calm_controls,0.14878070567314405,2021-09-02,2021-10-04,,-0.0467424967915685,22.0,0.9878113561462415,P1
P1 SPY,D_shock_on_C_85,D_recent_2025plus,0.3583961860067384,,-0.08322789771120254,,,calm_controls,0.12541526516533041,2026-01-12,2026-03-31,2026-01-21,-0.025292841648590247,55.0,1.0,P1
P1 SPY,D_shock_on_C_80,FULL,0.5057979280491803,1.4482151470589346,-0.10124001344415468,4.807134054153402,,,,,,,,,,P1
P1 SPY,D_shock_on_C_80,E_bear_2018q4,-1.8182794756126572,,-0.05479781904964498,,,modern_folds,-0.03587828879245991,2018-09-20,2018-10-23,2018-10-11,-0.05274275778867099,24.0,1.0,P1
P1 SPY,D_shock_on_C_80,X_2020_covid,0.7840546119077768,,-0.06801470961107792,,,modern_folds,0.05893699000181174,2020-02-19,2020-06-26,2020-02-25,-0.049089402727102605,91.0,0.7758798889338082,P1
P1 SPY,D_shock_on_C_80,B_bear_2022,-2.1535447444663998,,-0.07449304944343083,,,modern_folds,-0.06118584703911223,2022-01-03,2022-08-30,2022-01-26,-0.057091340200403295,166.0,0.6355792603611168,P1
P1 SPY,D_shock_on_C_80,E2000_02_dotcom,-0.6208908493596865,,-0.00709521586685069,,,market_factor_A0_calendar,0.10834649977743105,2000-03-29,2000-03-31,,-0.00709521586685069,3.0,0.0,P1
P1 SPY,D_shock_on_C_80,E2007_09_gfc,-0.7609762035211802,,-0.09719401711994191,,,market_factor_A0_calendar,-0.045445033171276794,2007-10-09,2008-03-10,2007-10-22,-0.02969867498699663,105.0,0.6176333619488735,P1
P1 SPY,D_shock_on_C_80,E2011_eu_us,-0.714318304863434,,-0.0910771180268859,,,market_factor_A0_calendar,-0.04911893316866678,2011-05-02,2011-10-03,2011-06-02,-0.032436264084508726,108.0,0.7822424961555386,P1
P1 SPY,D_shock_on_C_80,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 SPY,D_shock_on_C_80,K2013_14_bull,1.294910859740994,,-0.049868016849461294,,,calm_controls,0.2402233736146986,2014-09-18,2014-10-16,2014-10-10,-0.03993890670361966,21.0,1.0,P1
P1 SPY,D_shock_on_C_80,A_bull_2021,1.4167230240678428,,-0.0492390417008175,,,calm_controls,0.1334510113623819,2021-09-02,2021-10-04,,-0.0492390417008175,22.0,1.0,P1
P1 SPY,D_shock_on_C_80,D_recent_2025plus,0.3649297211479763,,-0.08055031323640116,,,calm_controls,0.12643149847883617,2026-01-12,2026-03-31,2026-01-21,-0.025372108699791784,55.0,0.8984237382979339,P1
P1 QQQ,incumbent,FULL,0.8076248430426127,2.3751473069951006,-0.10081139971791064,2.502379755348891,0.01476869791434035,,,,,,,,,P1
P1 QQQ,incumbent,E_bear_2018q4,-2.097147156749041,,-0.077773821688915,,,modern_folds,-0.07023097100662523,2018-10-01,2018-10-25,2018-10-17,-0.07197371575225175,19.0,0.8238272775061795,P1
P1 QQQ,incumbent,X_2020_covid,1.2176660428908572,,-0.08916718762840659,,,modern_folds,0.11425387434327994,2020-02-19,2020-04-21,2020-02-28,-0.0763543901895789,44.0,0.6833228976001032,P1
P1 QQQ,incumbent,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,incumbent,E2007_09_gfc,0.11362392519288182,,-0.05609207598589683,,,market_factor_A0_calendar,0.034318737926252174,2007-10-31,2007-11-12,,-0.05609207598589683,9.0,0.5456422373993298,P1
P1 QQQ,incumbent,E2011_eu_us,-0.6757517017505437,,-0.0820042491242865,,,market_factor_A0_calendar,-0.05128419002913798,2011-05-10,2011-08-19,2011-08-05,-0.06278502292991983,72.0,0.801029998090677,P1
P1 QQQ,incumbent,E2015_16_china,0.10727235442994003,,-0.015959859743804206,,,market_factor_A0_calendar,0.001977344759943822,2015-06-01,2015-06-09,,-0.015959859743804206,7.0,0.7324856715820257,P1
P1 QQQ,incumbent,K2013_14_bull,1.8771697784649939,,-0.05127363979186106,,,calm_controls,0.37154456419771864,2014-03-05,2014-04-11,,-0.05127363979186106,28.0,0.699608786235455,P1
P1 QQQ,incumbent,A_bull_2021,0.6473680336820895,,-0.06505676035102903,,,calm_controls,0.06243072704212782,2021-09-07,2021-10-04,,-0.06505676035102903,20.0,0.8604430461917618,P1
P1 QQQ,incumbent,D_recent_2025plus,0.6115306973730855,,-0.07702284916298863,,,calm_controls,0.17685893269760444,2026-01-28,2026-03-30,,-0.07702284916298863,43.0,0.7314824073868041,P1
P1 QQQ,C_85,FULL,0.8033271465314803,2.42870392141118,-0.09311529407541885,3.6805449085138506,0.012272560296096536,,,,,,,,,P1
P1 QQQ,C_85,E_bear_2018q4,-2.261171937288223,,-0.07364228283227325,,,modern_folds,-0.06856817906047419,2018-10-01,2018-10-25,2018-10-11,-0.06325239449515052,19.0,0.8910793933018409,P1
P1 QQQ,C_85,X_2020_covid,1.4012530435371982,,-0.0744482070982444,,,modern_folds,0.12218539164613418,2020-02-19,2020-04-21,2020-02-26,-0.050227512011261854,44.0,0.6804229310860647,P1
P1 QQQ,C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,C_85,E2007_09_gfc,0.16170483128633137,,-0.047782478055720556,,,market_factor_A0_calendar,0.03689216290611874,2007-10-31,2007-11-12,,-0.047782478055720556,9.0,0.47769076838677105,P1
P1 QQQ,C_85,E2011_eu_us,-0.6465827064162878,,-0.0744575738121257,,,market_factor_A0_calendar,-0.04521825680238112,2011-05-10,2011-10-03,2011-08-05,-0.058960006753626226,102.0,0.878165128626599,P1
P1 QQQ,C_85,E2015_16_china,0.029336997890686396,,-0.017941207171632167,,,market_factor_A0_calendar,0.0003574026784911588,2015-06-01,2015-06-09,,-0.017941207171632167,7.0,0.6874451582129102,P1
P1 QQQ,C_85,K2013_14_bull,1.8005181815463678,,-0.0508737328271992,,,calm_controls,0.3315963954514298,2014-03-05,2014-04-11,,-0.0508737328271992,28.0,0.712647613756902,P1
P1 QQQ,C_85,A_bull_2021,0.6465320511931262,,-0.06330719149315256,,,calm_controls,0.057780059001725004,2021-09-07,2021-10-04,2021-09-29,-0.052931672892074344,20.0,0.9303197066147552,P1
P1 QQQ,C_85,D_recent_2025plus,0.5423594332008295,,-0.07031349469798609,,,calm_controls,0.16017219037083752,2026-01-28,2026-03-30,,-0.07031349469798609,43.0,0.6325123212180492,P1
P1 QQQ,C_80,FULL,0.8052195528378373,2.464300504905061,-0.09084789184881492,4.441478429726064,0.012428099077585115,,,,,,,,,P1
P1 QQQ,C_80,E_bear_2018q4,-2.2679028804293386,,-0.07116121237909623,,,modern_folds,-0.06344008278183133,2018-10-01,2018-10-25,2018-10-11,-0.06076348294913314,19.0,0.7752256276409714,P1
P1 QQQ,C_80,X_2020_covid,1.4601665695874453,,-0.07017447336369753,,,modern_folds,0.12104005344502378,2020-02-19,2020-04-21,2020-02-25,-0.048000457020833776,44.0,0.6621839231644637,P1
P1 QQQ,C_80,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,C_80,E2007_09_gfc,0.2515074154639416,,-0.04348131682835055,,,market_factor_A0_calendar,0.042145922984264006,2007-10-31,2007-11-12,,-0.04348131682835055,9.0,0.4470596249886688,P1
P1 QQQ,C_80,E2011_eu_us,-0.6157820531609148,,-0.07140500706902375,,,market_factor_A0_calendar,-0.04205303935161375,2011-05-10,2011-08-19,2011-08-05,-0.059012398171346736,72.0,0.8384329024680641,P1
P1 QQQ,C_80,E2015_16_china,0.02811128898915261,,-0.017043511671451905,,,market_factor_A0_calendar,0.0003275536074438534,2015-06-01,2015-06-09,,-0.017043511671451905,7.0,0.6552420787242191,P1
P1 QQQ,C_80,K2013_14_bull,1.8857282835524831,,-0.043673293012994385,,,calm_controls,0.344613295036432,2014-03-05,2014-04-11,2014-04-11,-0.043673293012994385,28.0,0.7892244464081201,P1
P1 QQQ,C_80,A_bull_2021,0.5962100894956096,,-0.06446876579370131,,,calm_controls,0.05206581033235658,2021-09-07,2021-10-04,2021-09-29,-0.05560182640434008,20.0,0.9021405292950566,P1
P1 QQQ,C_80,D_recent_2025plus,0.4943441075570398,,-0.07283023096784813,,,calm_controls,0.1513818131828959,2025-10-29,2026-03-30,,-0.07283023096784813,104.0,0.5810795737763741,P1
P1 QQQ,buy_hold,FULL,0.6974859309540281,1.2481123685845819,-0.5341365461847393,0.0,,,,,,,,,,P1
P1 QQQ,buy_hold,E_bear_2018q4,-0.5031077658821073,,-0.2270184756200916,,,modern_folds,-0.06775067750677521,2018-10-01,2018-12-24,,-0.2270184756200916,59.0,1.0,P1
P1 QQQ,buy_hold,X_2020_covid,1.251031718692228,,-0.2856139426664913,,,modern_folds,0.44246568836966227,2020-02-19,2020-03-16,,-0.2856139426664913,19.0,1.0,P1
P1 QQQ,buy_hold,B_bear_2022,-1.1098435722040214,,-0.3482789507357644,,,modern_folds,-0.32578869855049963,2022-01-03,2022-11-03,,-0.3482789507357644,212.0,1.0,P1
P1 QQQ,buy_hold,E2007_09_gfc,-0.4033057178391656,,-0.534136546184738,,,market_factor_A0_calendar,-0.2873303167420792,2007-10-31,2008-11-20,,-0.534136546184738,268.0,1.0,P1
P1 QQQ,buy_hold,E2011_eu_us,-0.13784088336215178,,-0.16106228505922837,,,market_factor_A0_calendar,-0.04831851565519807,2011-07-26,2011-08-19,,-0.16106228505922837,19.0,1.0,P1
P1 QQQ,buy_hold,E2015_16_china,0.12130554124431514,,-0.16104164708094437,,,market_factor_A0_calendar,0.00296501284838957,2015-12-01,2016-02-09,,-0.16104164708094437,48.0,1.0,P1
P1 QQQ,buy_hold,K2013_14_bull,1.9348094159069582,,-0.0824764821702032,,,calm_controls,0.6287188306104865,2014-09-18,2014-10-16,,-0.0824764821702032,21.0,1.0,P1
P1 QQQ,buy_hold,A_bull_2021,1.421798245983131,,-0.10852546587664624,,,calm_controls,0.27421478896424745,2021-02-12,2021-03-08,,-0.10852546587664624,16.0,1.0,P1
P1 QQQ,buy_hold,D_recent_2025plus,0.8420428416425492,,-0.22767673749859962,,,calm_controls,0.4158160249083669,2025-02-19,2025-04-08,,-0.22767673749859962,35.0,1.0,P1
P1 QQQ,D_shock,FULL,0.822087356523691,2.4607098085987102,-0.10227340545755281,3.2392501565880902,,,,,,,,,,P1
P1 QQQ,D_shock,E_bear_2018q4,-2.232305295071125,,-0.06313294508068334,,,modern_folds,-0.0554703472596646,2018-10-01,2018-10-25,2018-10-05,-0.02529515878690125,19.0,0.8238272775061795,P1
P1 QQQ,D_shock,X_2020_covid,1.5894512819545326,,-0.07510689595250697,,,modern_folds,0.13858721757267678,2020-02-19,2020-03-09,2020-02-25,-0.05125633261174645,14.0,0.6833228976001032,P1
P1 QQQ,D_shock,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,D_shock,E2007_09_gfc,0.11362392519288182,,-0.05609207598589683,,,market_factor_A0_calendar,0.034318737926252174,2007-10-31,2007-11-12,,-0.05609207598589683,9.0,0.5456422373993298,P1
P1 QQQ,D_shock,E2011_eu_us,-0.5893093193915574,,-0.0765329990467486,,,market_factor_A0_calendar,-0.04325179490905051,2011-05-10,2011-08-19,2011-08-05,-0.061595218606365854,72.0,0.7668758937155821,P1
P1 QQQ,D_shock,E2015_16_china,0.10727235442994003,,-0.015959859743804206,,,market_factor_A0_calendar,0.001977344759943822,2015-06-01,2015-06-09,,-0.015959859743804206,7.0,0.7324856715820257,P1
P1 QQQ,D_shock,K2013_14_bull,1.91427803825946,,-0.04439737653502096,,,calm_controls,0.3722283850152479,2013-05-17,2013-06-24,,-0.04439737653502096,26.0,0.7615458515676063,P1
P1 QQQ,D_shock,A_bull_2021,0.6827796265633023,,-0.06578991664434952,,,calm_controls,0.06444164130642949,2021-09-07,2021-10-04,2021-09-21,-0.041064761965968644,20.0,0.8604430461917618,P1
P1 QQQ,D_shock,D_recent_2025plus,0.5019798524134566,,-0.07702284916298896,,,calm_controls,0.1565696886614798,2026-01-28,2026-03-30,,-0.07702284916298896,43.0,0.7314824073868041,P1
P1 QQQ,D_shock_on_C_85,FULL,0.8036800964104561,2.5140546312240524,-0.09460153644189517,4.1922918325831295,,,,,,,,,,P1
P1 QQQ,D_shock_on_C_85,E_bear_2018q4,-2.270260185399392,,-0.058891763215948245,,,modern_folds,-0.05373686380134879,2018-10-01,2018-10-25,2018-10-05,-0.022795391307561474,19.0,0.8910793933018409,P1
P1 QQQ,D_shock_on_C_85,X_2020_covid,1.630172221549384,,-0.06834999258275476,,,modern_folds,0.1348126159038805,2020-02-19,2020-04-21,2020-02-25,-0.045851320951333485,44.0,0.6804229310860647,P1
P1 QQQ,D_shock_on_C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 QQQ,D_shock_on_C_85,E2007_09_gfc,0.16170483128633137,,-0.047782478055720556,,,market_factor_A0_calendar,0.03689216290611874,2007-10-31,2007-11-12,,-0.047782478055720556,9.0,0.47769076838677105,P1
P1 QQQ,D_shock_on_C_85,E2011_eu_us,-0.6152566449681339,,-0.0711310010159647,,,market_factor_A0_calendar,-0.04178659242555294,2011-05-10,2011-10-03,2011-08-05,-0.058960006753626226,102.0,0.878165128626599,P1
P1 QQQ,D_shock_on_C_85,E2015_16_china,0.029336997890686396,,-0.017941207171632167,,,market_factor_A0_calendar,0.0003574026784911588,2015-06-01,2015-06-09,,-0.017941207171632167,7.0,0.6874451582129102,P1
P1 QQQ,D_shock_on_C_85,K2013_14_bull,1.7691069536030268,,-0.050873732827199425,,,calm_controls,0.3227557818432025,2014-03-05,2014-04-11,,-0.050873732827199425,28.0,0.712647613756902,P1
P1 QQQ,D_shock_on_C_85,A_bull_2021,0.707776816605106,,-0.06190432388656242,,,calm_controls,0.062375275019314946,2021-09-07,2021-10-04,2021-09-21,-0.039072155466645,20.0,0.9303197066147552,P1
P1 QQQ,D_shock_on_C_85,D_recent_2025plus,0.4586487674070394,,-0.07154233891985728,,,calm_controls,0.1449987199267444,2025-10-08,2026-03-30,2025-10-13,-0.03588194740816131,119.0,1.0,P1
P1 QQQ,D_shock_on_C_80,FULL,0.8019767284174851,2.5085354894018432,-0.0963134926120709,4.974850936407442,,,,,,,,,,P1
P1 QQQ,D_shock_on_C_80,E_bear_2018q4,-2.268513365326612,,-0.05834569623325092,,,modern_folds,-0.05051803548942291,2018-10-01,2018-10-25,2018-10-05,-0.02350888722790523,19.0,0.7752256276409714,P1
